,year,make,model,price
0,2023,Honda,Elevate,14530.0
1,2023,Honda,e,37140.0
2,2023,Honda,e Advance,37140.0
3,2023,Honda,Pilot Elite AWD,52030.0
4,2023,Honda,Pilot EX-L 8-Passenger AWD,42310.0
5,2023,Honda,Pilot EX-L 8-Passenger 2WD,41950.0
6,2023,Honda,Pilot Sport 4WD,40080.0
7,2023,Honda,City ZX CVT,19350.0
8,2023,Honda,City V CVT,16510.0
9,2023,Honda,New City ZX Petrol MT,17880.0
10,2023,Honda,New City VX Petrol MT,16400.0
11,2023,Honda,City Hybrid eHEV ZX,24770.0
12,2023,Honda,City Hybrid eHEV V,22970.0
13,2023,Honda,New City V Petrol MT,15030.0
14,2023,Honda,New City SV Petrol MT,14010.0
15,2023,Honda,City Hybrid ZX CVT,28520.0
16,2023,Honda,City Hybrid V CVT,26450.0
17,2023,Honda,City V,17500.0
18,2023,Honda,City SV,16260.0
19,2023,Honda,City Hybrid,26640.0
20,2023,Honda,HR-V VTi-S,28230.0
21,2023,Honda,HR-V VTi,27470.0
22,2023,Honda,Accord EX,29610.0
23,2023,Honda,Civic Type R Touring Manual,43290.0
24,2023,Honda,Passport EX-L,41100.0
25,2023,Honda,Pilot EX-L AWD,42310.0
26,2023,Honda,CR-V EX-L AWD,35260.0
27,2023,Honda,CR-V EX AWD,32610.0
28,2023,Honda,CR-V Hybrid Sport AWD,33950.0
29,2023,Honda,Civic Type R Touring,42890.0
30,2023,Honda,Civic Sport Sedan,24650.0
31,2023,Honda,Accord Hybrid Sport-L,33870.0
32,2023,Honda,Accord Sedan,28000.0
33,2023,Honda,ZR-V,25000.0
34,2023,BMW,i3s 120 Ah,45550.0
35,2023,BMW,iX3,70930.0
36,2023,BMW,i4 xDrive40,62600.0
37,2023,BMW,i7 eDrive50,106700.0
38,2023,BMW,iX1 xDrive30,60490.0
39,2023,BMW,i7 M70 xDrive,350000.0
40,2023,BMW,M2 Brooklyn Grau,63500.0
41,2023,BMW,M2 Zandvoort Blau,63000.0
42,2023,BMW,X1 sDrive18d M Sport,69420.0
43,2023,BMW,X1 sDrive18i xLine,64550.0
44,2023,BMW,X7 xDrive40d M Sport,179890.0
45,2023,BMW,X7 xDrive40i M Sport,171330.0
46,2023,BMW,Alpina B5 GT Sedan,156890.0
47,2023,BMW,Alpina B5 GT Wagon,161100.0
48,2023,BMW,M4 Competition Coupe,78600.0
49,2023,BMW,i4 eDrive35,51400.0
50,2023,BMW,3.0 CSL Coupe,750000.0
51,2023,BMW,5 Series Hybrid,56400.0
52,2023,BMW,4 Series M440i Gran Coupe,57450.0
53,2023,BMW,M8 Coupe Competition,308090.0
54,2023,BMW,M6,105990.0
55,2023,BMW,530i xDrive,57100.0
56,2023,BMW,530e Plug-In Hybrid,56400.0
57,2023,Lexus,LC 500 Edge Limited Edition,126290.0
58,2023,Lexus,RZ 450e Luxury,64000.0
59,2023,Lexus,RZ 450e Premium,58500.0
60,2023,Lexus,LX Ultra Luxury,126000.0
61,2023,Lexus,LC 500 Coupe,94000.0
62,2023,Lexus,IS 350 F SPORT Design AWD,44510.0
63,2023,Lexus,IS 300 AWD,41435.0
64,2023,Lexus,ES 350 F SPORT Handling,47800.0
65,2023,Lexus,NX 350h Luxury,49000.0
66,2023,Lexus,ES 300h F SPORT Design,46920.0
67,2023,Lexus,ES 250 F SPORT Design,45920.0
68,2023,Lexus,NX 250 Premium,41650.0
69,2023,Lexus,NX 350 F SPORT Handling,47050.0
70,2023,Lexus,UX 300e 73kWh,35920.0
71,2023,Lexus,UX 250h F SPORT HANDLING,42200.0
72,2023,Lexus,UX 250h Premium AWD,38630.0
73,2023,Lexus,UX 250h Premium,37230.0
74,2023,Lexus,UX 250h F SPORT DESIGN,37230.0
75,2023,Lexus,UX 250h AWD,36170.0
76,2023,Lexus,BX,57575.0
77,2023,Lexus,RX Hybrid 500h F Sport Performance,61600.0
78,2023,Lexus,NX 450h+ Plug-in Hybrid F SPORT,58400.0
79,2023,Lexus,RX Hybrid 350h,49000.0
80,2023,Lexus,IS 350 F Sport RWD,45760.0
81,2023,Lexus,UX Hybrid,34770.0
82,2023,Lexus,UX,43605.0
83,2023,Hyundai,Ioniq 5 LR AWD 77kWh,64960.0
84,2023,Hyundai,Ioniq 5 LR RWD 77kWh,56610.0
85,2023,Hyundai,Ioniq 6 LR AWD,49000.0
86,2023,Hyundai,Ioniq 6 LR RWD,45500.0
87,2023,Hyundai,Ioniq 6 SR RWD,41600.0
88,2023,Hyundai,Exter SUV,7300.0
89,2023,Hyundai,Exter,7300.0
90,2023,Hyundai,Mufasa,20000.0
91,2023,Hyundai,Verna SX (O) 1.5 VTVT IVT,19730.0
92,2023,Hyundai,Verna SX (O)1.5 VTVT,17870.0
93,2023,Hyundai,Verna SX 1.5 CRDi,15530.0
94,2023,Hyundai,loniq 6 Limited AWD,56100.0
95,2023,Hyundai,Ioniq 6 Limited,52600.0
96,2023,Hyundai,Ioniq 6 SEL AWD,51200.0
97,2023,Hyundai,Ioniq 6 SEL,47700.0
98,2023,Hyundai,Ioniq 6 SE AWD,49000.0
99,2023,Hyundai,Ioniq 6 SE,45500.0
100,2023,Hyundai,Ioniq 6 SE Standard Range,41600.0
101,2023,Hyundai,Verna SX 1.5 CRDi AT,16980.0
102,2023,Hyundai,Verna SX 1.5 VTVT IVT,17270.0
103,2023,Hyundai,Sonata 2.5,37120.0
104,2023,Hyundai,Sonata 2.0,34120.0
105,2023,Hyundai,Venue N Line N8 DCT,16450.0
106,2023,Hyundai,Verna SX 1.5 VTVT,13860.0
107,2023,Hyundai,Verna S Plus 1.5 CRDi,13630.0
108,2023,Hyundai,Venue N Line N8 DCT Dual Tone,16610.0
109,2023,Hyundai,Verna S Plus 1.5 VTVT,12160.0
110,2023,Hyundai,Verna E 1.5 VTVT,11700.0
111,2023,Hyundai,Venue N Line N6 DCT Dual Tone,15460.0
112,2023,Hyundai,Venue N Line N6 DCT,15280.0
113,2023,Hyundai,Venue N-Line,15190.0
114,2023,Hyundai,Grand i10 Nios Era,8150.0
115,2023,Hyundai,Aura E,9240.0
116,2023,Hyundai,Stargazer,12230.0
117,2023,Hyundai,Venue N Line,15190.0
118,2023,Hyundai,Elantra Manual,32900.0
119,2023,Hyundai,Elantra N Coupe,32920.0
120,2023,Hyundai,Grandeur Calligraphy Black Ink,30600.0
121,2023,Hyundai,Kona SE AWD,23640.0
122,2023,Hyundai,Kona N Line AWD,29350.0
123,2023,Hyundai,Palisade SE AWD,37150.0
124,2023,Hyundai,Palisade Limited AWD,48700.0
125,2023,Hyundai,Palisade Limited AWD,48700.0
126,2023,Hyundai,Kona N Line,27700.0
127,2023,Hyundai,Ioniq 5 Limited,52600.0
128,2023,Hyundai,Ioniq 5 SEL,46250.0
129,2023,Toyota,Tundra 1794 Edition Hybrid,68200.0
130,2023,Toyota,Urban Cruiser Hyryder,13080.0
131,2023,Toyota,Bz4x AWD,48800.0
132,2023,Toyota,Bz4x FWD,46700.0
133,2023,Toyota,bZ3 65kWh,24500.0
134,2023,Toyota,bZ3 50kWh,27500.0
135,2023,Toyota,Innova Crysta VX 2.4 8 STR,29150.0
136,2023,Toyota,Innova Crysta GX 7 STR,24450.0
137,2023,Toyota,Supra Plasma Orange 100 Edition,55750.0
138,2023,Toyota,Innova Crysta G-SLF 8 STR,23510.0
139,2023,Toyota,Innova Crysta G-SLF 7 STR,23450.0
140,2023,Toyota,Innova Hycross ZX (O) Hybrid 7 STR,36310.0
141,2023,Toyota,Innova Hycross ZX Hybrid 7 STR,35530.0
142,2023,Toyota,Innova Hycross VX (O) Hybrid 8 STR,32490.0
143,2023,Toyota,Innova Hycross VX (O) Hybrid 7 STR,32420.0
144,2023,Toyota,Prius Limited AWD-e,34460.0
145,2023,Toyota,Innova Hycross VX Hybrid 8 STR,30010.0
146,2023,Toyota,Innova Hycross VX Hybrid 7 STR,29950.0
147,2023,Toyota,Innova Hycross GX 8 STR,23540.0
148,2023,Toyota,Innova Hycross GX 7 STR,23470.0
149,2023,Toyota,Innova Hycross G-SLF 8 STR,22590.0
150,2023,Toyota,Innova Hycross G-SLF 7 STR,22540.0
151,2023,Toyota,Aygo X Undercover,17000.0
152,2023,Toyota,Land Cruiser ZX Gasoline 3.5L,536530.0
153,2023,Toyota,Corolla,26700.0
154,2023,Toyota,Prius Prime XSE Premium,35600.0
155,2023,Toyota,Prius Prime XSE,35600.0
156,2023,Toyota,Prius Prime SE,32350.0
157,2023,Toyota,RAV4 Prime SE Plug-in Hybrid,42340.0
158,2023,Toyota,Sequoia Limited 4WD,67700.0
159,2023,Toyota,Century SUV,170000.0
160,2023,Toyota,RAV4 Hybrid,30720.0
161,2023,Toyota,Highlander Hybrid Platinum AWD,52620.0
162,2023,Toyota,Highlander Platinum AWD,51220.0
163,2023,Toyota,Highlander Limited AWD,48020.0
164,2023,Toyota,Camry SE AWD,29160.0
165,2023,Toyota,Sienna XSE AWD,44450.0
166,2023,Toyota,Yaris MT 1.3,16000.0
167,2023,Toyota,Yaris MT 1.5,18000.0
168,2023,Toyota,RAV4 Hybrid XSE,35885.0
169,2023,KIA,EV6 Limited Edition,63000.0
170,2023,KIA,EV6 SR RWD,42700.0
171,2023,KIA,Forte LX IVT,19690.0
172,2023,KIA,Forte GT-Line IVT,21690.0
173,2023,KIA,Forte LXS IVT,19990.0
174,2023,KIA,Stonic Quantum Special Edition,26400.0
175,2023,KIA,K5 GT-Line AWD,28190.0
176,2023,KIA,Telluride SX-P X-Pro,52780.0
177,2023,KIA,Telluride SX-P X-Line,51785.0
178,2023,KIA,Telluride SX X-Pro,49885.0
179,2023,KIA,Telluride SX X-Line,48885.0
180,2023,KIA,Niro SX Touring,34790.0
181,2023,KIA,Niro SX,32490.0
182,2023,KIA,Niro EX Touring,31390.0
183,2023,KIA,Telluride S AWD,39590.0
184,2023,KIA,Telluride LX AWD,37690.0
185,2023,KIA,Sorento Hybrid EX AWD,38890.0
186,2023,KIA,Sorento LX AWD,31790.0
187,2023,KIA,Niro EV SX,44450.0
188,2023,KIA,EV6 GT-Line,52700.0
189,2023,KIA,EV6 Wind AWD,52400.0
190,2023,KIA,EV6 Wind,48500.0
191,2023,KIA,Picanto,14000.0
192,2023,KIA,Cerato,18380.0
193,2023,KIA,Sorento Plug-in Hybrid SX Prestige,49890.0
194,2023,KIA,Rio5 S,17490.0
195,2023,KIA,Carens Premium Turbo,15050.0
196,2023,KIA,Carnival LX Seat Package,34900.0
197,2023,Nissan,e-NV200,31500.0
198,2023,Nissan,Ariya Evolve Plus e-4ORCE,63530.0
199,2023,Nissan,Ariya Engage 2WD 87kWh,43190.0
200,2023,Nissan,Ariya Engage 2WD 63kWh,43190.0
201,2023,Nissan,Ariya ENGAGE Plus,51190.0
202,2023,Nissan,Ariya PREMIERE,54690.0
203,2023,Nissan,Ariya PLATINUM Plus,60190.0
204,2023,Nissan,Ariya EVOLVE e-4ORCE AWD,54190.0
205,2023,Nissan,Ariya ENGAGE e-4ORCE AWD,47190.0
206,2023,Nissan,Ariya e-4ORCE,55870.0
207,2023,Nissan,Ariya EMPOWER Plus,53690.0
208,2023,Nissan,Ariya EVOLVE Plus,50190.0
209,2023,Nissan,Ariya VENTURE Plus,47190.0
210,2023,Nissan,Ariya ENGAGE,43190.0
211,2023,Nissan,Altima 2.5 SL AWD,33490.0
212,2023,Nissan,Altima 2.5 SR AWD,28990.0
213,2023,Nissan,Altima 2.5 SR,27490.0
214,2023,Nissan,Altima 2.5 SV,26090.0
215,2023,Nissan,Rogue Platinum AWD,38640.0
216,2023,Nissan,Pathfinder Rock Creek,43020.0
217,2023,Nissan,Murano Platinum AWD,45210.0
218,2023,Nissan,Murano S AWD,35360.0
219,2023,Nissan,Murano AWD SV,38900.0
220,2023,Nissan,Murano SV AWD,38900.0
221,2023,Nissan,Murano SL AWD,42860.0
222,2023,Nissan,Sentra SR,22700.0
223,2023,Nissan,Armada SL,57760.0
224,2023,Nissan,Altima 2.5 SL,31990.0
225,2023,Nissan,Rogue SL AWD,35210.0
226,2023,Nissan,Formula E,57800.0
227,2023,Nissan,Z Performance Auto,49990.0
228,2023,Nissan,Armada S 4WD,52900.0
229,2023,Nissan,Altima 2.5 SV AWD,27590.0
230,2023,Nissan,Pathfinder Platinum 4WD,49870.0
231,2023,Nissan,Versa S CVT,18250.0
232,2023,Nissan,Z Sport Auto,39990.0
233,2023,Nissan,Z,39990.0
234,2023,Nissan,Armada SV 4WD,56900.0
235,2023,Nissan,Z GT4,229000.0
236,2023,Nissan,GT-R Premium,113540.0
237,2023,Nissan,GT-R,113540.0
238,2023,Nissan,Urvan,25600.0
239,2023,Nissan,350Z,37890.0
240,2023,Nissan,Juke,17700.0
241,2023,Audi,A3 Sedan Premium 40 TFSI quattro,37400.0
242,2023,Audi,Q5 Premium Plus 40 TFSI quattro,44200.0
243,2023,Audi,Q5 Prestige 40 TFSI quattro,44200.0
244,2023,Audi,SQ7 4.0T Premium Plus quattro,90200.0
245,2023,Audi,A3 Sedan Premium Plus 40 TFSI quattro,37400.0
246,2023,Audi,RS4 Avant competition,87320.0
247,2023,Audi,SQ8 e-tron quattro,97000.0
248,2023,Audi,Q8 55 e-tron quattro,75000.0
249,2023,Audi,Q8 Sportback 50 e-tron Quattro,69000.0
250,2023,Audi,Q8 Sportback 55 e-tron Quattro,77800.0
251,2023,Audi,SQ8 Sportback e-tron quattro,100800.0
252,2023,Audi,RS E-Tron GT Special Edition,179900.0
253,2023,Audi,Q3 Sportback,62020.0
254,2023,Audi,Q5,43500.0
255,2023,Audi,R8 Coupe,222000.0
256,2023,Audi,A4 Avant,45900.0
257,2023,Audi,SQ5 3.0T Premium Quattro,55600.0
258,2023,Audi,Q4 Sportback e-tron,58200.0
259,2023,Audi,Q4 50 e-tron Premium,55200.0
260,2023,Audi,Q4 50 e-tron Prestige,90800.0
261,2023,Audi,S6 2.9T Premium quattro,73700.0
262,2023,Audi,Q4 40 e-tron Premium Plus,90800.0
263,2023,Audi,RS7 Sportback,120900.0
264,2023,Audi,RS6 Avant Performance,118900.0
265,2023,Audi,RS3,58900.0
266,2023,Audi,R8 V10 GT RWD,225000.0
267,2023,Audi,A6 Premium Plus 45 TFSI quattro,55900.0
268,2023,Chevrolet,Camaro LT1 Convertible,42400.0
269,2023,Chevrolet,Camaro 1SS Convertible,45900.0
270,2023,Chevrolet,Camaro 2SS Convertible,50900.0
271,2023,Chevrolet,Corvette Stingray Limited Edition,90800.0
272,2023,Chevrolet,Bolt EV 65kWh,32500.0
273,2023,Chevrolet,Silverado EV RST,105000.0
274,2023,Chevrolet,Bolt EV 66kWh,37500.0
275,2023,Chevrolet,Silverado EV WT,40000.0
276,2023,Chevrolet,Colorado ZR2 Bison,43900.0
277,2023,Chevrolet,Corvette Z06 2LZ Coupe,114500.0
278,2023,Chevrolet,Corvette Z06 1LZ Coupe,105300.0
279,2023,Chevrolet,Camaro 2SS Coupe,44900.0
280,2023,Chevrolet,Camaro 1SS Coupe,39900.0
281,2023,Chevrolet,Camaro LT1 Coupe,36400.0
282,2023,Chevrolet,Camaro 3LT Coupe,32900.0
283,2023,Chevrolet,Camaro 2LT Coupe,28900.0
284,2023,Chevrolet,Camaro 1LT Coupe,26900.0
285,2023,Chevrolet,Blazer 2LT AWD,36100.0
286,2023,Chevrolet,Montana,25000.0
287,2023,Chevrolet,Onix,17195.0
288,2023,Ford,GT 68 Heritage Edition,1100000.0
289,2023,Ford,F-150 Shelby Centennial Edition,138500.0
290,2023,Ford,E-Tourneo Courier,39990.0
291,2023,Ford,F-150 Lightning LR AWD,81000.0
292,2023,Ford,Mustang Mach-E SR AWD,49000.0
293,2023,Ford,Mustang Mach-E SR,46000.0
294,2023,Ford,F-150 Lightning SR AWD,56000.0
295,2023,Ford,Shelby Mustang Mach-E GT,65400.0
296,2023,Ford,Transit Trail Camper Van 250,65970.0
297,2023,Ford,Ranger Wildtrak X,51000.0
298,2023,Ford,Transit Passenger Van,50130.0
299,2023,Ford,Bronco Sport,29210.0
300,2023,Ford,Mustang EcoBoost Premium Convertible,38290.0
301,2023,Ford,Ranger LARIAT,35500.0
302,2023,Ford,Mustang GT Premium,43360.0
303,2023,Ford,Mustang GT,38340.0
304,2023,Ford,Mustang EcoBoost Premium,32790.0
305,2023,Ford,Mustang Mach-E California Route 1,63570.0
306,2023,Ford,Mustang Mach-E Premium,54970.0
307,2023,Ford,F-450 Super Duty Limited,97810.0
308,2023,Ford,F-450 Super Duty Platinum,89455.0
309,2023,Ford,F-450 Super Duty King Ranch,85585.0
310,2023,Ford,F-450 Super Duty Lariat,73910.0
311,2023,Ford,F-450 Super Duty XLT,62645.0
312,2023,Ford,F-450 Super Duty XL,56625.0
313,2023,Ford,F-250 Super Duty Platinum,76865.0
314,2023,Ford,E-Transit Cargo Van 350,53790.0
315,2023,Ford,E-Transit Cargo Van 350 Chassis,50100.0
316,2023,Ford,Mustang,27770.0
317,2023,Ford,F-250 Super Duty King Ranch,75975.0
318,2023,Ford,F-250 Super Duty Lariat,61410.0
319,2023,Ford,Explorer Hybrid Limited,54060.0
320,2023,Ford,Expedition XL STX,54155.0
321,2023,Ford,Expedition Max XL 4x4,60200.0
322,2023,Ford,Escape Plug-In Hybrid,38500.0
323,2023,Ford,Bronco Sport Heritage Limited Edition,44655.0
324,2023,Ford,Bronco Sport Badlands,37340.0
325,2023,Ford,Bronco Sport Outer Banks,35615.0
326,2023,Ford,Bronco Sport Heritage Edition,32650.0
327,2023,Ford,Bronco Sport Big Bend,30930.0
328,2023,Ford,Bronco Sport Base,29215.0
329,2023,Ford,Bronco Heritage Limited Edition 4-Door,69185.0
330,2023,Ford,Bronco Heritage Limited Edition 2-Door,66895.0
331,2023,Mercedes,AMG G63 Grand Edition,249600.0
332,2023,Mercedes,EQA 300 4MATIC,57400.0
333,2023,Mercedes,EQS 350,102310.0
334,2023,Mercedes,EQA 350 4MATIC,60280.0
335,2023,Mercedes,EQV 250 Long,72720.0
336,2023,Mercedes,EQV 250 Extra Long,73680.0
337,2023,Mercedes,EQV 300 Long,76560.0
338,2023,Mercedes,EQV 300 Extra Long,77520.0
339,2023,Mercedes,AMG SL 43 Roadster,110000.0
340,2023,Mercedes,AMG SL43,110000.0
341,2023,Mercedes,EQS SUV 450 4MATIC,114470.0
342,2023,Mercedes,EQS 450 4MATIC,113050.0
343,2023,Mercedes,AMG CLS 53,87550.0
344,2023,Mercedes,EQT,50000.0
345,2023,Mercedes,Benz GLA-Class SUV,37500.0
346,2023,Mercedes,Benz GLB Class,39800.0
347,2023,Mercedes,AMG GT63 S E Performance,209600.0
348,2023,Mercedes,Benz EQA SUV,55300.0
349,2023,Mercedes,Benz S Class,243720.0
350,2023,Mercedes,AMG GLC 63 S 4MATIC Coupe,85600.0
351,2023,Mercedes,AMG C63 Coupe,81850.0
352,2023,Mercedes,Benz C Class Convertible,57250.0
353,2023,Mercedes,Benz C Class Coupe,49550.0
354,2023,Mercedes,AMG GT 53,106700.0
355,2023,Mercedes,Maybach GLS,170000.0
356,2023,Mercedes,AMG GT 53 4MATIC Plus,106800.0
357,2023,Mercedes,AMG GT,294070.0
358,2023,Porsche,718 Boxster GTS 4.0,92400.0
359,2023,Porsche,911 Dakar Dakar,222000.0
360,2023,Porsche,911 Turbo S by Mansory,232000.0
361,2023,Porsche,Taycan Art Car,200000.0
362,2023,Porsche,Panamera E-Hybrid Sport Turismo,113000.0
363,2023,Porsche,Panamera Sport Turismo,103200.0
364,2023,Porsche,Panamera Turbo,186400.0
365,2023,Porsche,Taycan Cross Turismo,97700.0
366,2023,Porsche,Cayenne Platinum Edition E-Hybrid,95500.0
367,2023,Porsche,Cayenne S Platinum Edition Coupe,97300.0
368,2023,Porsche,Cayenne S Coupe,95200.0
369,2023,Porsche,Cayenne S Platinum Edition,95100.0
370,2023,Porsche,Cayenne Platinum Edition,84800.0
371,2023,Porsche,Macan GTS,82900.0
372,2023,Porsche,Panamera 4S E-Hybrid Executive,130500.0
373,2023,Porsche,Panamera 4 E-Hybrid Platinum Edition,118800.0
374,2023,Porsche,Panamera 4 Platinum Edition,109300.0
375,2023,Porsche,Panamera Platinum Edition,105100.0
376,2023,Porsche,911 Turbo Cabriolet,195700.0
377,2023,Porsche,911 Targa Edition 50 Years Porsche Design,186200.0
378,2023,Porsche,911 Carrera GTS Cabriolet America,184920.0
379,2023,Porsche,911 Carrera 4 GTS Cabriolet,162700.0
380,2023,Porsche,718 Cayman S,75400.0
381,2023,Porsche,718 Cayman GTS 4.0,90300.0
382,2023,Porsche,718 Cayman T,72500.0
383,2023,Porsche,Panamera Hybrid,109000.0
384,2023,Porsche,Taycan Sport Turismo,136000.0
385,2023,Porsche,911 GT3 Touring Package,169700.0
386,2023,Porsche,911 GT3 Touring,170000.0
387,2023,Porsche,Macan,57500.0
388,2023,Porsche,Panamera 4,97000.0
389,2023,Porsche,Panamera,88400.0
390,2023,Porsche,911 Turbo S Cabriolet,228900.0
391,2023,Infiniti,QX50,40300.0
392,2023,Infiniti,QX80 Sensory AWD,87450.0
393,2023,Infiniti,QX80 Premium Select AWD,80400.0
394,2023,Infiniti,QX80 Luxe AWD,75800.0
395,2023,Infiniti,QX65,49200.0
396,2023,Infiniti,Q50 Red Sport 400 AWD,58500.0
397,2023,Infiniti,Q50 3.0t Luxe AWD,44650.0
